1649885501.000000, IBI
20.890625,0.593750
21.500000,0.609375
22.078125,0.578125
22.671875,0.593750
23.234375,0.562500
23.828125,0.593750
174.359375,0.437500
174.781250,0.421875
175.218750,0.437500
861.421875,0.375000
867.359375,0.359375
869.218750,0.375000
871.437500,0.375000
1082.750000,0.531250
1083.218750,0.468750
1083.703125,0.484375
1128.109375,0.562500
1128.656250,0.546875
1129.234375,0.578125
1129.781250,0.546875
1144.296875,0.500000
1144.812500,0.515625
1187.312500,0.531250
1303.921875,0.406250
1304.359375,0.437500
1304.781250,0.421875
1305.218750,0.437500
1305.609375,0.390625
1306.031250,0.421875
1306.421875,0.390625
1306.828125,0.406250
1307.218750,0.390625
1307.609375,0.390625
1308.046875,0.437500
1308.437500,0.390625
1308.859375,0.421875
1309.265625,0.406250
1309.671875,0.406250
1310.078125,0.406250
1310.484375,0.406250
1310.921875,0.437500
1311.359375,0.437500
1311.765625,0.406250
1312.187500,0.421875
1314.312500,0.421875
1314.718750,0.406250
1315.156250,0.437500
1315.562500,0.406250
1329.734375,0.406250
1330.156250,0.421875
1330.562500,0.406250
1330.984375,0.421875
1331.375000,0.390625
1331.812500,0.437500
1332.203125,0.390625
1335.171875,0.421875
1339.875000,0.421875
1340.328125,0.453125
1340.750000,0.421875
1341.187500,0.437500
