1647373147.000000, 1647373147.000000, 1647373147.000000
32.000000, 32.000000, 32.000000
-26,-48,32
-27,-49,32
-27,-48,32
-27,-48,32
-27,-48,31
-27,-48,32
-26,-48,32
-26,-48,31
-27,-48,32
-27,-48,32
-26,-49,31
-27,-49,32
-27,-48,31
-27,-49,31
-26,-48,32
-26,-48,32
-27,-49,32
-27,-48,32
-27,-49,32
-27,-49,32
-27,-48,31
-26,-48,32
-26,-48,32
-26,-48,32
-26,-48,32
-26,-48,32
-26,-49,32
-27,-49,32
-27,-48,32
-27,-48,32
-26,-48,32
-25,-48,32
-27,-49,31
-28,-48,31
-28,-48,31
-28,-48,31
-29,-49,31
-27,-48,31
-27,-48,31
-27,-48,31
-27,-48,31
-27,-48,32
-28,-49,31
-27,-48,31
-27,-48,31
-27,-48,31
-27,-49,31
-28,-48,31
-32,-49,30
-29,-50,29
-27,-45,33
-28,-48,40
-30,-48,35
-27,-48,34
-20,-48,33
-22,-49,32
-22,-49,35
-23,-50,30
-21,-51,31
-21,-50,33
-15,-50,35
-18,-50,34
-18,-50,35
-21,-50,32
-18,-50,33
-16,-51,32
-14,-51,33
-11,-50,36
-11,-50,36
-10,-50,39
-12,-49,38
-11,-48,39
-9,-48,40
-9,-49,40
-8,-50,39
-8,-49,40
-7,-49,39
-5,-50,38
-5,-50,38
-5,-49,39
-1,-50,39
-1,-50,37
1,-50,39
5,-50,40
4,-50,40
2,-50,39
1,-50,38
3,-50,39
6,-51,40
4,-49,39
4,-49,38
2,-50,35
10,-49,40
10,-50,39
7,-50,36
8,-50,37
10,-49,38
10,-49,39
11,-50,38
10,-50,39
9,-49,39
7,-49,39
7,-49,38
13,-50,39
11,-50,37
9,-49,37
9,-49,39
9,-49,41
8,-49,41
13,-50,36
9,-50,34
7,-50,37
7,-50,38
9,-50,36
8,-50,38
10,-51,40
11,-50,37
10,-50,34
11,-50,34
13,-50,35
12,-51,34
13,-51,34
14,-50,36
11,-51,38
8,-50,38
12,-51,36
14,-50,34
13,-51,34
14,-51,36
15,-51,35
15,-50,35
13,-51,36
13,-51,36
13,-51,35
12,-50,34
13,-50,33
15,-51,35
15,-52,35
14,-51,34
13,-50,35
13,-50,37
13,-50,37
12,-50,35
12,-50,35
12,-51,34
12,-51,34
13,-51,35
13,-50,34
13,-50,35
13,-50,36
12,-50,37
12,-50,38
11,-50,38
11,-50,38
11,-50,38
11,-49,37
11,-50,37
11,-50,37
12,-50,36
13,-50,35
12,-50,35
11,-50,36
9,-49,38
8,-49,38
8,-49,40
8,-49,41
9,-49,40
8,-49,39
9,-49,39
9,-49,38
9,-49,38
9,-49,38
9,-49,39
8,-49,39
8,-49,39
8,-49,39
8,-49,39
9,-49,39
9,-49,39
9,-49,39
9,-49,38
10,-49,38
10,-49,38
10,-49,38
10,-49,38
10,-49,38
9,-49,38
10,-49,39
9,-50,39
8,-49,38
8,-49,39
9,-49,39
8,-49,38
9,-49,38
9,-49,38
9,-49,38
9,-49,39
8,-49,39
8,-49,39
8,-49,39
5,-49,39
5,-49,40
6,-49,40
6,-49,39
5,-49,40
6,-49,40
6,-49,40
6,-49,40
4,-49,39
4,-49,39
6,-49,40
6,-49,38
7,-49,37
8,-49,37
9,-48,38
11,-49,40
12,-49,40
12,-48,40
12,-48,40
11,-49,39
11,-49,39
10,-49,38
10,-49,38
9,-49,38
11,-49,38
10,-49,38
10,-49,38
11,-49,38
10,-49,38
10,-49,38
10,-49,39
11,-49,38
10,-49,38
11,-49,38
11,-49,38
11,-49,38
10,-49,38
11,-49,38
10,-49,38
11,-49,39
11,-49,39
10,-49,39
10,-49,39
10,-49,39
11,-49,39
10,-49,39
11,-49,39
12,-49,39
11,-50,36
11,-50,37
11,-49,37
12,-50,36
15,-50,34
13,-50,34
12,-49,37
12,-50,37
11,-50,36
10,-50,38
10,-49,38
11,-50,38
11,-50,38
10,-50,37
10,-50,37
10,-50,37
10,-50,37
10,-50,38
11,-50,38
10,-50,37
10,-49,38
10,-49,38
10,-50,38
10,-50,38
9,-50,37
10,-50,37
10,-50,37
11,-50,37
10,-50,37
10,-50,37
10,-50,37
11,-49,37
10,-50,37
10,-50,37
10,-50,37
10,-50,38
10,-49,38
10,-50,38
10,-50,38
10,-50,38
10,-50,38
10,-50,38
10,-50,38
10,-49,38
11,-50,37
11,-50,37
11,-50,37
10,-50,37
11,-50,38
11,-50,37
11,-49,37
10,-50,37
10,-50,37
10,-49,38
11,-50,37
11,-50,37
11,-50,38
11,-50,38
11,-50,37
10,-50,37
10,-50,38
10,-50,38
10,-49,38
10,-50,38
10,-49,38
10,-50,38
10,-50,38
10,-49,38
10,-50,38
10,-50,38
10,-50,38
10,-50,38
11,-50,39
11,-50,38
10,-50,38
10,-49,38
10,-49,38
9,-50,38
10,-50,38
8,-49,37
7,-50,37
8,-50,38
8,-50,39
7,-50,38
7,-50,37
7,-50,37
8,-50,37
8,-50,38
8,-50,37
7,-50,38
8,-50,38
8,-50,38
8,-50,38
8,-49,38
9,-50,38
9,-50,38
9,-50,38
9,-49,38
9,-50,38
10,-50,37
9,-50,37
8,-49,38
8,-50,39
8,-50,39
6,-49,41
6,-49,41
3,-49,41
3,-49,44
12,-50,38
15,-50,33
17,-50,25
19,-52,23
26,-52,26
26,-53,24
29,-52,25
29,-53,23
25,-53,18
29,-53,20
26,-53,20
27,-53,20
30,-52,22
29,-53,22
27,-52,22
27,-52,21
29,-52,22
28,-53,22
28,-52,20
28,-52,21
29,-52,21
29,-52,21
29,-52,19
29,-52,20
29,-52,20
29,-51,20
29,-52,19
29,-53,18
29,-53,17
30,-52,16
31,-53,17
31,-53,16
31,-52,17
30,-53,16
31,-52,17
31,-52,16
31,-53,16
31,-52,16
31,-53,15
31,-52,15
31,-53,15
31,-53,15
31,-53,16
31,-53,16
30,-53,16
31,-52,16
31,-53,16
32,-52,16
30,-52,17
31,-53,17
31,-52,17
30,-52,17
30,-53,17
30,-52,17
30,-53,17
30,-52,18
30,-52,18
30,-52,18
30,-52,18
31,-52,19
30,-52,18
32,-52,19
34,-52,21
33,-52,22
29,-52,22
29,-52,24
25,-51,29
21,-52,27
17,-52,24
17,-53,25
18,-53,25
18,-53,25
20,-53,26
20,-52,28
20,-52,29
19,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,30
19,-52,31
19,-52,31
19,-52,31
18,-52,30
18,-52,31
18,-52,31
19,-52,30
19,-52,31
19,-52,31
18,-52,30
19,-52,30
19,-52,30
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
18,-52,31
19,-52,31
18,-52,31
18,-52,31
18,-52,32
18,-52,32
18,-52,31
17,-51,31
17,-52,31
17,-52,31
17,-52,31
16,-52,29
19,-52,30
19,-52,32
17,-51,34
16,-51,32
17,-52,31
17,-52,31
17,-52,31
18,-52,31
19,-52,31
17,-52,32
17,-52,32
17,-52,32
15,-52,33
15,-52,33
14,-52,32
15,-52,32
15,-52,32
14,-52,32
15,-52,32
16,-52,32
16,-52,32
15,-52,32
15,-52,33
15,-52,33
15,-52,33
15,-52,33
14,-52,33
15,-53,33
13,-52,33
11,-52,35
8,-51,35
7,-52,35
9,-52,35
8,-52,35
6,-52,36
6,-52,37
4,-53,36
3,-52,36
4,-52,35
3,-53,36
-3,-53,34
-3,-53,35
-4,-52,34
-7,-53,31
-6,-53,32
-7,-52,36
-9,-53,34
-9,-52,33
-7,-53,34
-6,-52,34
-6,-53,34
-6,-53,34
-5,-53,35
-4,-52,34
-5,-53,31
-4,-53,34
-2,-51,38
-5,-52,37
-7,-51,38
-7,-52,36
-5,-52,34
-7,-52,35
-7,-52,35
-6,-53,34
-5,-51,37
-6,-51,37
-7,-52,36
-6,-51,37
-5,-52,37
-7,-51,36
-7,-51,37
-8,-51,39
-11,-51,38
-10,-50,38
-10,-50,38
-8,-50,37
-8,-51,37
-10,-51,36
-8,-51,36
-8,-50,37
-9,-50,38
-10,-50,38
-7,-50,40
-8,-50,40
-9,-50,39
-8,-50,40
-6,-50,38
-9,-50,37
-7,-50,41
-9,-50,38
-15,-50,35
-15,-50,37
-17,-49,36
-15,-50,36
-17,-49,35
-24,-49,34
-20,-48,35
-26,-49,33
-27,-48,33
-24,-49,33
-26,-49,29
-24,-49,31
-23,-50,32
-23,-49,34
-23,-48,33
-25,-48,33
-26,-48,34
-26,-48,33
-27,-49,33
-27,-49,32
-27,-48,32
-28,-49,29
-27,-50,29
-27,-50,29
-30,-50,29
-29,-50,32
-27,-51,25
-26,-48,28
-31,-49,28
-32,-49,31
-31,-50,28
-30,-48,27
-30,-47,27
-32,-48,26
-34,-49,26
-35,-50,25
-34,-48,26
-35,-47,28
-34,-49,26
-34,-49,27
-32,-45,34
-37,-47,32
-34,-46,34
-29,-46,35
-32,-46,34
-30,-48,33
-23,-49,34
-23,-51,30
-27,-52,27
-18,-53,29
-17,-53,27
-18,-56,20
-1,-43,53
-47,-51,-12
-10,-57,16
-16,-57,14
-17,-61,0
-13,-61,2
-13,-60,11
-11,-61,8
-13,-61,1
-16,-61,-2
-22,-60,-4
-26,-61,-8
-29,-62,-8
-32,-61,-6
-31,-60,-3
-24,-58,3
-28,-57,3
-35,-60,2
-28,-60,5
-28,-58,10
-29,-58,4
-17,-57,10
-17,-59,10
-23,-60,10
-18,-58,13
-18,-57,11
-22,-58,11
-24,-59,11
-24,-58,11
-22,-57,15
-26,-57,14
-31,-55,17
-24,-54,22
-27,-55,20
-35,-54,23
-24,-54,29
-22,-52,27
-40,-46,30
-35,-47,32
-29,-46,28
-32,-46,26
-36,-47,28
-30,-49,25
-29,-52,20
-32,-52,23
-31,-52,25
-34,-49,30
-37,-48,29
-37,-47,27
-36,-47,25
-33,-47,27
-33,-49,25
-32,-50,24
-32,-49,23
-35,-48,22
-36,-46,25
-37,-47,26
-37,-48,25
-34,-48,26
-34,-49,22
-33,-49,23
-34,-47,25
-34,-48,24
-36,-48,23
-32,-48,25
-34,-49,25
-34,-49,25
-33,-49,26
-34,-48,25
-35,-48,25
-34,-48,25
-34,-49,24
-34,-48,24
-34,-49,25
-33,-48,26
-33,-48,26
-33,-47,26
-33,-48,26
-33,-48,26
-33,-48,26
-33,-49,26
-33,-48,26
-33,-49,26
-33,-49,26
-33,-48,26
-32,-48,26
-32,-48,26
-32,-49,26
-36,-48,25
-33,-48,25
-33,-47,26
-34,-48,25
-34,-49,25
-33,-48,26
-34,-48,27
-33,-48,27
-30,-48,29
-31,-48,29
-31,-48,29
-31,-48,29
-30,-48,29
-29,-48,30
-31,-48,30
-30,-48,29
-31,-48,28
-31,-48,29
-32,-47,29
-31,-49,29
-31,-48,29
-30,-48,29
-30,-48,29
-30,-48,29
-30,-48,29
-30,-48,29
-30,-49,29
-30,-48,29
-31,-48,29
-31,-48,28
-30,-48,29
-31,-48,29
-31,-48,29
-31,-48,29
-31,-49,29
-30,-48,29
-30,-48,29
-32,-48,29
-30,-48,30
-38,-48,30
-33,-48,32
-32,-47,37
-32,-48,34
-32,-47,35
-27,-48,32
-25,-49,31
-23,-52,26
-21,-53,25
-19,-55,22
-17,-56,21
-15,-58,19
-15,-58,17
-14,-59,17
-14,-59,17
-13,-59,17
-12,-59,17
-11,-59,17
-11,-60,17
-11,-60,18
-11,-60,20
-11,-60,20
-11,-59,20
-11,-59,21
-12,-59,22
-12,-59,22
-12,-59,22
-13,-58,22
-13,-58,22
-13,-58,22
-13,-58,22
-13,-59,22
-14,-59,22
-13,-59,21
-14,-58,22
-14,-58,22
-13,-58,22
-14,-59,22
-12,-59,22
-12,-59,21
-12,-58,21
-12,-59,20
-11,-59,21
-12,-59,20
-12,-59,20
-12,-59,20
-12,-59,20
-12,-59,20
-12,-59,20
-13,-59,20
-13,-59,20
-13,-59,20
-13,-59,20
-13,-59,20
-14,-59,20
-13,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,19
-14,-59,19
-14,-59,20
-15,-59,20
-14,-60,20
-14,-59,20
-14,-58,19
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,20
-14,-59,19
-14,-59,19
-14,-59,20
-14,-59,19
-14,-59,20
-15,-59,20
-15,-59,20
-15,-59,20
-15,-58,20
-15,-59,20
