1647373147.000000, IBI
35.265625,0.656250
58.875000,0.656250
59.515625,0.640625
60.125000,0.609375
60.734375,0.609375
61.328125,0.593750
61.984375,0.656250
62.671875,0.687500
63.359375,0.687500
71.109375,0.734375
71.937500,0.828125
72.781250,0.843750
73.656250,0.875000
74.531250,0.875000
75.437500,0.906250
76.281250,0.843750
79.906250,0.765625
80.781250,0.875000
81.703125,0.921875
82.625000,0.921875
83.500000,0.875000
84.359375,0.859375
85.171875,0.812500
85.984375,0.812500
86.734375,0.750000
87.468750,0.734375
88.171875,0.703125
88.937500,0.765625
89.781250,0.843750
90.656250,0.875000
91.468750,0.812500
92.218750,0.750000
92.968750,0.750000
93.796875,0.828125
94.640625,0.843750
95.437500,0.796875
96.187500,0.750000
96.890625,0.703125
97.593750,0.703125
98.343750,0.750000
99.093750,0.750000
99.843750,0.750000
100.640625,0.796875
101.500000,0.859375
102.375000,0.875000
103.218750,0.843750
104.000000,0.781250
104.765625,0.765625
105.546875,0.781250
106.375000,0.828125
107.140625,0.765625
107.875000,0.734375
108.625000,0.750000
109.406250,0.781250
110.203125,0.796875
110.984375,0.781250
111.734375,0.750000
112.531250,0.796875
113.359375,0.828125
114.156250,0.796875
114.890625,0.734375
115.562500,0.671875
116.203125,0.640625
116.843750,0.640625
117.484375,0.640625
118.156250,0.671875
118.859375,0.703125
119.578125,0.718750
120.312500,0.734375
121.046875,0.734375
121.796875,0.750000
122.531250,0.734375
123.296875,0.765625
124.062500,0.765625
124.765625,0.703125
125.453125,0.687500
126.125000,0.671875
126.765625,0.640625
127.406250,0.640625
128.093750,0.687500
128.765625,0.671875
129.500000,0.734375
130.281250,0.781250
131.171875,0.890625
132.062500,0.890625
132.875000,0.812500
133.609375,0.734375
134.328125,0.718750
135.062500,0.734375
135.781250,0.718750
136.484375,0.703125
137.203125,0.718750
137.906250,0.703125
138.625000,0.718750
139.406250,0.781250
140.203125,0.796875
141.031250,0.828125
141.875000,0.843750
142.734375,0.859375
143.562500,0.828125
144.375000,0.812500
145.140625,0.765625
145.890625,0.750000
146.671875,0.781250
147.500000,0.828125
148.328125,0.828125
149.156250,0.828125
149.921875,0.765625
150.703125,0.781250
151.484375,0.781250
152.281250,0.796875
153.078125,0.796875
153.796875,0.718750
154.484375,0.687500
155.218750,0.734375
156.046875,0.828125
156.890625,0.843750
157.781250,0.890625
158.593750,0.812500
159.375000,0.781250
160.140625,0.765625
160.937500,0.796875
161.703125,0.765625
162.406250,0.703125
