1647290021.000000, IBI
12.515625,0.750000
13.234375,0.718750
13.968750,0.734375
14.671875,0.703125
15.406250,0.734375
16.093750,0.687500
93.875000,0.906250
94.750000,0.875000
101.015625,0.828125
101.875000,0.859375
102.734375,0.859375
103.593750,0.859375
104.453125,0.859375
105.296875,0.843750
106.171875,0.875000
107.062500,0.890625
107.937500,0.875000
108.765625,0.828125
109.593750,0.828125
110.406250,0.812500
111.218750,0.812500
120.578125,0.734375
121.343750,0.765625
122.140625,0.796875
122.890625,0.750000
123.671875,0.781250
124.453125,0.781250
125.265625,0.812500
126.062500,0.796875
126.843750,0.781250
127.640625,0.796875
128.484375,0.843750
129.296875,0.812500
130.109375,0.812500
130.921875,0.812500
131.796875,0.875000
132.656250,0.859375
133.484375,0.828125
134.281250,0.796875
135.093750,0.812500
135.921875,0.828125
136.718750,0.796875
137.578125,0.859375
138.484375,0.906250
139.359375,0.875000
140.265625,0.906250
141.171875,0.906250
142.046875,0.875000
142.875000,0.828125
143.625000,0.750000
144.375000,0.750000
145.156250,0.781250
146.000000,0.843750
146.859375,0.859375
147.750000,0.890625
148.656250,0.906250
149.562500,0.906250
150.421875,0.859375
151.218750,0.796875
151.984375,0.765625
152.750000,0.765625
153.562500,0.812500
154.328125,0.765625
155.156250,0.828125
156.046875,0.890625
156.968750,0.921875
157.812500,0.843750
158.687500,0.875000
159.562500,0.875000
160.390625,0.828125
161.203125,0.812500
161.984375,0.781250
162.796875,0.812500
163.625000,0.828125
164.453125,0.828125
165.265625,0.812500
166.109375,0.843750
167.015625,0.906250
167.890625,0.875000
168.718750,0.828125
169.515625,0.796875
170.312500,0.796875
171.078125,0.765625
171.812500,0.734375
172.546875,0.734375
173.328125,0.781250
174.250000,0.921875
175.109375,0.859375
175.953125,0.843750
176.796875,0.843750
177.656250,0.859375
178.484375,0.828125
179.281250,0.796875
180.062500,0.781250
180.890625,0.828125
181.750000,0.859375
182.593750,0.843750
183.500000,0.906250
184.421875,0.921875
185.312500,0.890625
186.140625,0.828125
186.937500,0.796875
187.734375,0.796875
188.531250,0.796875
189.281250,0.750000
190.093750,0.812500
191.015625,0.921875
191.937500,0.921875
192.843750,0.906250
193.734375,0.890625
194.609375,0.875000
195.437500,0.828125
196.234375,0.796875
197.031250,0.796875
197.859375,0.828125
198.703125,0.843750
199.515625,0.812500
