1649888624.000000, 1649888624.000000, 1649888624.000000
32.000000, 32.000000, 32.000000
-44,13,-29
-49,16,-31
-52,18,-35
-68,21,-48
-71,17,-50
-74,20,-51
-73,16,-56
-75,14,-59
-71,5,-55
-67,4,-50
-51,3,-39
-45,4,-37
-44,3,-36
-44,3,-36
-40,3,-37
-35,4,-36
-33,5,-35
-35,7,-38
-36,8,-39
-39,9,-41
-42,8,-41
-44,7,-40
-46,6,-41
-53,5,-44
-57,4,-44
-64,4,-42
-73,7,-39
-74,8,-40
-76,0,-40
-73,-5,-34
-65,-5,-32
-59,-5,-30
-53,-3,-29
-46,-2,-26
-44,-4,-17
-45,-1,-13
-46,1,-12
-53,8,-13
-58,9,-14
-60,16,-15
-62,19,-18
-72,21,-30
-76,22,-32
-71,15,-21
-70,13,-20
-69,18,-22
-68,20,-20
-72,20,-20
-66,19,-20
-65,13,-19
-56,14,-15
-51,15,-14
-51,18,-14
-54,18,-15
-53,15,-19
-49,14,-18
-49,16,-16
-48,18,-15
-49,20,-17
-50,19,-17
-52,17,-17
-58,17,-22
-57,18,-21
-63,15,-25
-71,13,-28
-72,13,-30
-73,13,-32
-72,12,-37
-72,-1,-32
-66,-3,-30
-60,0,-28
-54,1,-27
-47,1,-25
-45,0,-25
-43,1,-28
-39,0,-26
-35,3,-25
-38,6,-37
-43,9,-50
-44,16,-55
-36,19,-54
-39,18,-69
-45,36,-71
-37,29,-63
-32,30,-61
-30,30,-61
-28,31,-66
-26,29,-78
-17,25,-65
-18,14,-61
-27,10,-52
-32,8,-51
-26,13,-56
-22,13,-57
-22,11,-52
-21,10,-48
-23,11,-46
-28,12,-48
-31,14,-48
-34,14,-45
-35,14,-44
-36,13,-45
-37,15,-47
-39,15,-54
-41,14,-56
-43,12,-59
-46,11,-60
-46,11,-62
-46,10,-62
-50,7,-64
-48,2,-54
-43,1,-47
-38,2,-40
-36,3,-41
-34,4,-43
-34,4,-42
-36,5,-39
-38,4,-37
-41,7,-36
-40,8,-36
-46,14,-38
-44,19,-41
-44,22,-43
-45,28,-50
-43,29,-52
-42,28,-56
-43,31,-58
-43,31,-66
-44,32,-70
-48,24,-71
-47,19,-63
-41,16,-49
-32,18,-48
-31,18,-46
-27,20,-45
-27,18,-38
-27,17,-36
-30,18,-45
-31,16,-44
-32,13,-40
-31,12,-38
-32,11,-39
-35,12,-37
-41,11,-40
-44,12,-41
-50,11,-46
-54,11,-47
-63,11,-51
-68,11,-54
-77,10,-60
-71,6,-56
-58,4,-44
-53,3,-40
-48,2,-38
-44,-1,-35
-40,-1,-33
-36,-2,-30
-35,0,-27
-42,2,-28
-44,3,-29
-44,8,-32
-43,11,-34
-46,17,-39
-48,19,-44
-57,19,-57
-53,20,-55
-54,22,-57
-58,22,-61
-61,22,-66
-61,13,-63
-58,7,-55
-46,8,-47
-44,9,-48
-46,6,-51
-43,3,-48
-36,1,-42
-33,0,-34
-31,3,-35
-31,6,-35
-32,7,-35
-35,8,-35
-37,8,-37
-43,6,-42
-44,4,-43
-50,2,-46
-54,2,-45
-58,2,-44
-65,3,-47
-67,4,-49
-69,3,-51
-68,1,-47
-58,-1,-39
-50,1,-38
-48,2,-38
-46,1,-39
-40,0,-39
-43,-1,-34
-44,-1,-31
-48,2,-31
-50,3,-30
-48,8,-25
-48,11,-25
-49,20,-33
-52,22,-36
-59,21,-43
-58,18,-48
-55,18,-50
-51,19,-54
-52,20,-60
-58,14,-64
-55,8,-56
-44,8,-43
-41,8,-43
-40,6,-46
-40,6,-45
-38,3,-40
-40,4,-35
-41,5,-36
-42,7,-37
-43,7,-37
-45,7,-36
-45,8,-37
-45,8,-36
-46,9,-39
-49,8,-43
-50,7,-43
-56,8,-41
-60,7,-45
-60,8,-46
-64,6,-49
-62,6,-49
-57,2,-41
-53,2,-37
-50,3,-37
-49,3,-38
-46,1,-37
-43,1,-36
-41,0,-32
-43,2,-30
-45,4,-30
-47,7,-30
-47,9,-29
-48,14,-31
-50,16,-34
-53,19,-40
-56,19,-45
-59,17,-53
-59,19,-56
-61,17,-61
-65,10,-66
-61,4,-62
-50,3,-47
-49,4,-46
-45,4,-45
-43,3,-43
-37,1,-34
-35,1,-30
-36,5,-29
-38,7,-30
-40,9,-33
-43,7,-37
-45,4,-38
-49,1,-41
-50,0,-44
-52,-1,-49
-54,-1,-52
-61,-2,-54
-67,-2,-54
-71,-8,-47
-72,-14,-39
-62,-17,-31
-54,-13,-31
-51,-12,-30
-46,-9,-27
-47,-8,-26
-46,-5,-23
-46,-3,-25
-45,6,-30
-45,10,-32
-44,13,-28
-46,14,-28
-51,18,-33
-53,20,-45
-54,20,-51
-63,16,-59
-63,12,-58
-65,8,-60
-66,5,-58
-63,2,-51
-60,3,-49
-49,2,-43
-49,1,-40
-43,2,-33
-37,4,-28
-36,5,-27
-39,6,-28
-40,5,-28
-41,6,-29
-43,5,-30
-49,4,-37
-52,2,-41
-55,-2,-41
-62,-4,-34
-66,-3,-33
-73,0,-40
-75,2,-42
-74,-5,-35
-68,-7,-26
-59,-4,-22
-58,-2,-26
-54,0,-31
-53,-1,-32
-49,-5,-28
-50,-5,-24
-51,-4,-24
-53,0,-24
-54,3,-24
-58,10,-24
-58,15,-24
-61,23,-31
-61,26,-32
-60,25,-31
-57,24,-31
-56,31,-35
-64,29,-51
-67,26,-56
-65,13,-48
-61,6,-41
-56,8,-36
-55,7,-38
-52,6,-36
-46,5,-31
-41,8,-22
-43,11,-22
-42,16,-24
-43,18,-24
-45,17,-23
-47,17,-23
-49,17,-26
-55,17,-30
-56,18,-30
-62,18,-28
-64,18,-27
-66,22,-29
-68,23,-33
-69,26,-36
-68,18,-23
-69,16,-20
-65,13,-23
-61,12,-24
-56,8,-20
-54,7,-15
-53,9,-10
-52,12,-9
-54,19,-8
-56,27,-7
-56,29,-7
-53,35,-5
-53,38,-6
-57,38,-12
-55,36,-13
-50,35,-18
-52,34,-23
-60,33,-33
-63,29,-33
-68,17,-28
-65,16,-31
-65,15,-31
-59,11,-21
-54,12,-17
-44,18,-17
-44,21,-18
-42,26,-22
-44,27,-23
-45,26,-20
-48,26,-21
-51,26,-25
-54,26,-28
-56,26,-28
-56,24,-28
-59,23,-30
-65,23,-32
-64,25,-36
-70,26,-45
-69,23,-46
-66,9,-37
-63,7,-35
-59,7,-36
-53,5,-30
-48,6,-27
-47,10,-27
-47,11,-27
-47,15,-21
-44,19,-18
-45,23,-16
-47,24,-16
-51,28,-23
-55,27,-28
-58,25,-34
-60,21,-35
-58,20,-35
-64,22,-41
-64,23,-47
-68,19,-53
-60,13,-44
-53,13,-41
-52,14,-47
-48,12,-49
-48,9,-46
-40,7,-42
-35,10,-33
-34,11,-31
-36,16,-32
-37,16,-33
-40,14,-36
-44,15,-40
-51,10,-42
-45,8,-39
-59,5,-40
-71,2,-37
-66,3,-42
-69,-1,-37
-76,-6,-38
-69,-11,-44
-57,-5,-38
-48,-3,-31
-54,-3,-36
-40,1,-32
-51,-1,-30
-56,-5,-26
-53,2,-28
-48,0,-8
-61,2,-10
-61,3,-7
-61,3,8
-66,6,5
-72,6,-5
-71,6,-5
-73,9,-1
-76,9,5
-72,12,-7
-64,14,-12
-66,0,-34
-59,7,-43
-60,13,-46
-30,6,-41
-25,10,-46
-28,10,-56
-44,12,-46
-43,14,-47
-27,14,-38
-60,20,-41
-48,8,-42
-50,14,-45
-49,11,-54
-50,8,-59
-45,0,-56
-47,-2,-53
-56,0,-58
-58,3,-54
-66,1,-55
-65,-4,-53
-51,-8,-47
-45,-7,-40
-51,-6,-45
-45,-6,-32
-39,-4,-29
-40,-2,-28
-42,0,-28
-38,5,-28
-36,8,-28
-46,11,-19
-52,14,-29
-51,27,-34
-53,37,-48
-54,33,-49
-52,31,-42
-46,31,-38
-54,32,-47
-59,32,-59
-58,24,-62
-55,21,-51
-48,14,-41
-47,19,-46
-48,18,-46
-48,13,-43
-46,9,-38
-34,8,-27
-32,10,-26
-35,14,-27
-39,14,-28
-45,15,-33
-47,16,-32
-50,14,-32
-52,3,-29
-62,2,-34
-46,-11,-23
-38,-10,-14
-32,-18,-5
-33,-30,-5
-39,-51,-3
-42,-57,-8
-36,-78,1
-28,-78,5
-18,-94,1
-15,-100,7
-12,-95,5
-23,-87,2
-27,-82,1
-32,-68,-2
-33,-64,-3
-31,-64,1
-27,-60,1
-20,-67,7
-19,-68,6
-17,-65,4
-23,-70,3
-27,-70,5
-36,-78,11
-35,-73,12
-37,-56,6
-37,-62,4
-28,-80,1
-26,-82,0
-18,-86,5
-14,-76,5
-21,-69,2
-20,-60,-3
-15,-60,-1
-18,-51,-5
-20,-52,-3
-12,-52,1
-15,-56,-4
-8,-68,-1
-6,-70,3
-4,-62,-4
-9,-64,-3
-23,-72,2
-26,-71,4
-24,-65,10
-17,-54,18
-16,-54,17
-19,-59,17
-22,-62,15
-19,-62,12
-16,-59,15
-16,-56,12
-18,-54,12
-20,-55,12
-28,-57,9
-23,-56,14
-21,-59,13
-21,-62,12
-29,-73,12
-28,-75,13
-30,-74,15
-33,-79,15
-40,-94,13
-37,-90,12
-27,-68,10
-25,-62,10
-29,-68,5
-22,-71,-1
-19,-73,0
-15,-65,-1
-13,-59,-1
-13,-52,0
-13,-50,-2
-11,-47,-1
-12,-50,-3
-8,-57,-2
-6,-65,-2
-5,-63,-1
-8,-58,1
-9,-61,3
-13,-72,4
-18,-79,11
-25,-72,24
-27,-59,22
-24,-57,26
-22,-65,26
-17,-66,24
-16,-58,20
-15,-53,18
-17,-48,13
-19,-47,11
-23,-49,8
-21,-50,8
-17,-51,8
-19,-55,7
-23,-67,9
-29,-76,8
-27,-80,6
-25,-89,7
-26,-93,10
-26,-90,13
-23,-76,13
-25,-57,8
-29,-61,6
-26,-67,3
-21,-70,3
-11,-63,3
-7,-54,4
-8,-52,4
-9,-48,4
-11,-48,2
-11,-54,2
-10,-58,2
-7,-65,0
-6,-73,1
-4,-71,4
-4,-79,0
-8,-79,4
-17,-78,16
-22,-70,19
-22,-57,17
-19,-55,16
-4,-60,23
1,-59,24
2,-52,22
-2,-48,20
-11,-41,17
-16,-42,16
-27,-48,15
-41,-57,17
-43,-65,15
-46,-58,9
-53,-55,9
-66,-53,2
-69,-51,-6
-73,-43,-12
-67,-34,-12
-82,-50,-26
-81,-57,-32
-70,-55,-30
-59,-50,-29
-59,-52,-29
-52,-46,-24
-46,-42,-21
-40,-29,-24
-38,-27,-23
-36,-21,-16
-36,-19,-13
-43,-17,-16
-48,-16,-13
-52,-14,-12
-56,-17,-9
