1649878361.000000, 1649878361.000000, 1649878361.000000
32.000000, 32.000000, 32.000000
-8,-5,62
-11,-2,61
-13,0,56
-24,4,57
-23,8,53
-27,10,52
-32,15,50
-33,17,49
-35,20,47
-35,21,48
-34,22,51
-34,22,52
-31,22,53
-30,21,55
-27,20,58
-25,18,58
-22,16,60
-20,13,62
-16,12,64
-11,10,65
-10,10,64
-14,8,62
-19,8,61
-24,7,58
-26,8,55
-25,10,54
-23,12,54
-23,13,54
-22,14,55
-22,15,56
-21,16,58
-21,16,58
-23,18,57
-24,19,56
-28,19,55
-32,17,56
-32,16,57
-31,15,56
-30,14,57
-25,11,60
-19,11,61
-5,6,62
-18,4,61
-21,4,60
-19,3,60
-18,1,59
-18,1,59
-16,1,61
-13,-1,65
-17,0,66
-16,2,66
-17,2,66
-19,4,63
-21,5,61
-24,6,59
-25,7,58
-27,10,56
-26,11,56
-26,12,56
-25,12,56
-25,12,56
-24,13,57
-24,13,57
-23,12,58
-23,12,59
-23,12,58
-23,12,59
-22,11,61
-21,11,61
-19,10,61
-18,11,60
-17,11,59
-18,12,57
-18,13,56
-19,14,56
-20,15,54
-21,13,53
-21,13,55
-23,10,58
-19,7,60
-15,8,62
-13,6,63
-14,3,63
-13,3,65
-15,2,69
-19,4,65
-20,4,63
-19,6,61
-21,6,60
-22,5,59
-24,6,59
-22,5,58
-23,5,57
-21,6,57
-20,5,59
-19,4,59
-18,3,60
-19,2,61
-13,3,62
-14,1,62
-14,1,63
-15,0,64
-17,1,63
-15,3,62
-16,4,62
-17,5,61
-19,6,62
-20,8,62
-21,9,61
-21,12,60
-21,14,60
-21,15,57
-19,16,57
-19,15,57
-18,11,55
-17,10,58
-15,6,60
-16,4,61
-10,2,60
-6,1,60
-9,-5,62
-10,-6,71
-16,-2,69
-17,5,65
-16,7,63
-16,7,60
-13,7,59
-11,2,58
-12,-2,61
-13,-6,63
-10,-8,64
-10,-14,64
-12,-7,62
-10,-6,62
-15,0,62
-14,2,61
-15,7,58
-15,8,57
-15,10,58
-15,11,57
-17,9,63
-17,7,65
-17,0,71
-16,1,67
-11,1,67
-13,3,63
-14,4,61
-14,5,60
-14,5,57
-14,8,57
-16,8,57
-17,6,56
-16,7,58
-18,7,61
-16,8,63
-13,8,62
-16,8,64
-16,9,65
-15,10,65
-16,9,64
-16,11,63
-16,11,62
-16,11,61
-14,13,59
-14,13,59
-13,14,59
-13,14,58
-14,14,58
-14,15,58
-15,15,59
-15,14,58
-14,14,59
-14,15,59
-14,15,59
-12,16,59
