1649816234.000000, 1649816234.000000, 1649816234.000000
32.000000, 32.000000, 32.000000
-1,-39,49
-1,-40,49
-1,-39,49
-1,-39,49
-1,-40,49
-1,-39,49
1,-39,50
0,-39,50
-1,-39,49
-1,-39,49
0,-40,49
0,-40,49
-2,-39,48
-1,-39,49
-1,-39,49
0,-39,49
0,-39,49
0,-39,48
0,-40,48
-1,-40,48
-1,-40,48
-1,-39,49
-1,-39,49
0,-39,50
0,-39,51
0,-39,51
1,-38,52
0,-38,51
1,-38,51
0,-38,50
1,-39,50
1,-38,50
0,-38,50
-1,-38,50
0,-39,49
-3,-39,48
-3,-39,48
1,-39,50
2,-39,51
0,-39,50
1,-39,49
2,-40,48
2,-39,48
3,-40,48
3,-41,47
1,-39,49
1,-38,52
0,-37,53
1,-38,51
1,-38,50
1,-39,49
1,-39,49
2,-39,50
2,-39,50
1,-39,49
1,-39,49
1,-38,51
-2,-38,50
-2,-38,50
0,-38,50
0,-38,51
0,-38,51
-1,-38,50
-1,-38,50
3,-37,52
2,-37,51
-1,-38,47
2,-38,46
10,-40,46
12,-39,46
21,-40,48
20,-40,47
21,-42,45
23,-41,46
19,-41,42
18,-42,42
17,-42,41
19,-43,40
19,-42,39
20,-43,41
20,-42,42
21,-42,41
20,-41,41
19,-41,44
17,-41,44
18,-39,46
17,-40,45
17,-41,44
17,-40,45
18,-40,45
18,-41,43
17,-41,43
19,-41,44
19,-41,44
19,-41,44
18,-40,44
18,-40,44
17,-40,44
18,-41,45
18,-41,45
18,-41,45
17,-41,43
16,-41,43
15,-41,45
15,-41,45
14,-41,44
14,-41,44
14,-41,46
14,-40,47
14,-40,44
16,-41,45
17,-42,47
17,-40,45
16,-42,44
16,-40,44
16,-40,45
17,-40,46
17,-41,47
16,-39,46
16,-40,47
18,-40,47
17,-41,45
16,-41,43
14,-41,42
14,-42,42
14,-41,44
15,-41,45
15,-40,46
14,-40,46
13,-41,46
14,-40,46
14,-41,46
13,-41,46
13,-41,46
12,-41,45
13,-41,46
13,-41,46
14,-41,46
14,-41,47
13,-41,46
12,-41,45
11,-41,46
12,-41,45
11,-41,46
11,-41,46
13,-41,47
12,-41,47
12,-41,46
11,-41,46
12,-41,46
12,-41,47
11,-41,45
9,-42,42
12,-41,44
14,-41,48
13,-41,48
12,-41,47
13,-40,48
14,-40,47
13,-41,45
13,-42,45
13,-40,46
13,-40,46
13,-42,47
13,-41,46
11,-42,45
11,-42,44
12,-42,45
12,-42,46
13,-42,45
13,-42,45
14,-42,43
14,-42,43
15,-42,43
16,-41,45
16,-40,47
14,-40,47
14,-41,47
12,-39,49
12,-39,48
11,-40,47
12,-40,48
11,-40,47
11,-40,46
12,-41,46
12,-41,46
12,-41,46
12,-41,46
12,-41,46
12,-41,45
12,-41,45
13,-41,46
13,-41,46
13,-41,46
13,-42,45
13,-42,45
13,-42,44
13,-42,44
14,-42,44
14,-42,45
14,-42,45
13,-42,45
13,-42,45
14,-42,44
15,-42,44
17,-42,45
16,-42,45
15,-42,44
15,-42,45
16,-41,45
16,-42,45
15,-42,44
15,-42,44
15,-42,44
15,-42,45
15,-42,44
16,-42,44
16,-42,44
16,-42,44
16,-41,44
16,-41,45
16,-41,45
16,-41,44
16,-41,45
16,-41,44
15,-41,44
16,-41,44
16,-41,44
16,-41,44
16,-41,44
16,-41,45
16,-41,45
16,-41,45
16,-41,45
16,-41,45
15,-41,44
16,-41,45
16,-41,44
16,-41,45
16,-41,45
16,-41,44
16,-41,44
15,-41,45
15,-41,45
16,-41,45
16,-41,45
15,-41,44
16,-41,45
15,-41,45
16,-41,45
16,-41,45
16,-41,45
15,-42,44
15,-40,44
16,-41,45
15,-41,45
15,-41,45
16,-41,45
16,-41,45
15,-41,45
15,-41,45
15,-41,45
15,-41,45
16,-41,45
15,-41,45
15,-41,45
16,-41,45
15,-41,45
15,-41,45
16,-41,45
15,-41,45
15,-41,45
15,-41,45
16,-41,45
16,-41,45
16,-41,45
16,-41,45
15,-41,45
15,-41,45
16,-41,45
15,-41,45
15,-41,45
15,-41,45
15,-41,45
15,-41,45
16,-41,45
15,-41,45
15,-41,45
15,-41,45
15,-41,45
16,-41,45
16,-41,44
16,-41,44
15,-41,45
15,-41,45
15,-41,45
16,-40,46
16,-41,46
16,-41,45
16,-41,44
16,-41,44
17,-41,45
16,-41,45
16,-41,45
16,-41,45
15,-41,45
16,-41,45
16,-41,45
16,-41,45
16,-41,45
16,-41,45
16,-41,45
16,-41,44
16,-41,44
16,-41,45
16,-41,44
16,-41,45
16,-41,44
17,-41,44
17,-41,44
16,-41,44
17,-41,44
16,-41,44
17,-41,44
17,-41,44
16,-41,44
17,-41,44
17,-41,44
16,-41,43
16,-41,44
17,-41,44
16,-41,44
16,-41,45
16,-40,45
17,-40,45
17,-40,45
17,-41,44
17,-41,44
17,-41,44
16,-41,44
16,-40,44
15,-40,45
15,-39,46
16,-39,46
17,-39,47
17,-38,47
17,-38,47
18,-38,47
19,-38,48
19,-37,48
18,-38,48
17,-37,48
18,-37,50
17,-37,50
16,-37,49
12,-37,48
11,-37,48
12,-37,50
9,-36,50
6,-37,50
6,-37,50
9,-36,53
8,-36,52
-1,-37,49
-3,-37,50
-3,-36,51
-4,-37,50
-4,-37,50
-7,-37,49
-7,-37,50
-9,-36,50
-10,-36,50
-9,-36,51
-9,-36,51
-9,-36,52
-9,-36,51
-7,-37,51
-9,-37,50
-9,-37,50
-8,-36,51
-8,-36,51
-9,-36,51
-8,-36,51
-8,-36,51
-9,-37,50
-8,-36,51
-9,-36,51
-9,-36,51
-8,-36,51
-8,-36,51
-8,-36,51
-8,-36,51
-7,-37,51
-7,-36,51
-8,-36,50
-7,-36,51
-7,-36,51
-5,-36,51
-7,-36,51
-7,-36,51
-7,-36,51
-6,-36,51
-5,-36,51
-5,-36,51
-6,-36,51
-5,-37,51
-6,-37,51
-6,-37,51
-6,-36,51
-6,-36,51
-5,-37,51
-5,-37,51
-4,-37,51
-4,-37,51
-5,-38,50
-5,-37,50
-5,-37,50
-5,-38,50
-4,-37,50
-3,-37,51
-4,-37,50
-2,-37,50
-2,-37,50
-2,-37,51
-2,-37,51
-1,-37,52
-2,-37,51
-2,-37,51
-2,-37,50
-3,-37,50
-1,-37,51
-1,-37,51
-1,-37,51
-1,-37,51
-1,-37,50
-1,-37,51
0,-37,51
0,-37,51
0,-37,51
0,-38,51
0,-37,51
0,-37,51
0,-37,51
1,-38,51
1,-37,51
0,-37,50
0,-37,51
0,-37,51
1,-37,51
0,-37,51
1,-37,51
2,-37,51
2,-37,51
2,-37,51
1,-37,51
1,-37,51
1,-37,51
-1,-36,51
0,-37,52
2,-38,51
0,-38,49
7,-39,50
12,-38,50
14,-40,47
14,-39,47
12,-42,45
14,-42,45
13,-42,43
12,-42,42
13,-42,43
9,-40,45
6,-40,46
3,-36,49
4,-34,51
6,-33,53
7,-33,55
9,-30,59
5,-30,60
3,-32,56
5,-34,53
6,-35,52
6,-35,50
5,-36,50
5,-35,50
5,-35,51
4,-34,51
-1,-34,50
-3,-32,52
0,-32,54
0,-30,56
-2,-29,57
-3,-29,58
-5,-27,59
-6,-26,59
-4,-28,58
-3,-29,56
-1,-30,54
-1,-30,53
5,-30,55
4,-29,56
4,-29,56
4,-29,56
4,-29,56
7,-29,56
7,-30,55
7,-30,55
7,-30,55
6,-29,56
6,-29,56
6,-30,55
7,-30,55
7,-30,54
8,-30,54
8,-30,55
8,-30,54
8,-30,55
8,-30,55
9,-30,55
8,-30,54
9,-30,54
9,-30,54
9,-30,54
9,-29,54
10,-29,55
9,-29,55
8,-29,55
9,-29,55
10,-29,55
9,-29,55
10,-30,54
10,-30,54
10,-30,54
11,-30,54
11,-30,54
13,-30,54
13,-30,54
12,-28,54
12,-29,55
8,-28,56
6,-28,55
4,-28,56
3,-27,56
1,-27,57
1,-28,56
0,-28,56
2,-28,56
2,-28,56
2,-27,56
2,-27,56
1,-27,58
0,-27,58
-1,-27,57
-2,-27,57
-1,-27,57
-1,-28,56
-1,-28,55
0,-28,56
0,-28,56
-2,-27,56
-3,-27,56
-5,-27,57
-5,-26,57
-4,-27,57
